编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
5,二级评论,神明降临于傍晚丶,39225378,Chan大帅哥,38596254,回复 @地山鳴謙 :我可能眼睛不太灵敏，除了打游戏，其他的和我的ipad好像没什么区别,2023-09-20 02:46,46
5,二级评论,神明降临于傍晚丶,39225378,恰是风华正茂之时,383658720,回复 @世间诸事 :恰恰相反，屏幕越大，对于低帧率的感知越明显这也是为什么iPad在2017年就用120赫兹了,2023-09-20 03:04,130
5,二级评论,神明降临于傍晚丶,39225378,芜湖机场塔台工作人员,363619195,暴击哈哈哈,2023-09-20 03:37,30
5,二级评论,神明降临于傍晚丶,39225378,观若明火很烦狂炫可乐,7912110,我只能说用惯120在看60真的不能忍,2023-09-20 04:32,80
6,一级评论,up主,up主,在下周居居GG,2630132,笔记影视飓风情侣封面？？？,2023-09-19 21:14,5630
6,二级评论,在下周居居GG,2630132,水ShuiShui,6612313,厂商要求的吧,2023-09-19 21:18,1204
6,二级评论,在下周居居GG,2630132,永远长不大的13,55253255,吃饱了,2023-09-19 21:20,301
6,二级评论,在下周居居GG,2630132,孬天天,490866550,,2023-09-19 21:21,3
6,二级评论,在下周居居GG,2630132,NKBHD,19429434,回复 @龙魄云 :你可以看看@油管科技TV 的搬运，国外也发了,2023-09-19 21:24,48
6,二级评论,在下周居居GG,2630132,屹_梵,37317636,可能是在试用ios17的新功能,2023-09-19 21:32,9
6,二级评论,在下周居居GG,2630132,桉森Nice,12042874,回复 @龙魄云 :今天媒体解禁,2023-09-19 21:34,43
6,二级评论,在下周居居GG,2630132,奇怪的徐数字,2419066,回复 @龙魄云 :卖得不管好不好，营销费用都要出的，多与少不同意而已,2023-09-19 21:35,102
6,二级评论,在下周居居GG,2630132,One_Bo,95517092,回复 @龙魄云 :媒体解禁时间，首发抢流量,2023-09-19 21:38,43
6,二级评论,在下周居居GG,2630132,阿好like,505097891,回复 @龙魄云 : 确实卖的不好，就是抢不到而已,2023-09-19 21:40,23
6,二级评论,在下周居居GG,2630132,流明賢者,1038668818,回覆 @龙魄云 :逆天,2023-09-19 21:43,7
6,二级评论,在下周居居GG,2630132,水ShuiShui,6612313,厂商要求的吧,2023-09-19 21:18,1204
6,二级评论,在下周居居GG,2630132,永远长不大的13,55253255,吃饱了,2023-09-19 21:20,301
6,二级评论,在下周居居GG,2630132,孬天天,490866550,,2023-09-19 21:21,3
6,二级评论,在下周居居GG,2630132,NKBHD,19429434,回复 @龙魄云 :你可以看看@油管科技TV 的搬运，国外也发了,2023-09-19 21:24,48
6,二级评论,在下周居居GG,2630132,屹_梵,37317636,可能是在试用ios17的新功能,2023-09-19 21:32,9
6,二级评论,在下周居居GG,2630132,桉森Nice,12042874,回复 @龙魄云 :今天媒体解禁,2023-09-19 21:34,43
6,二级评论,在下周居居GG,2630132,奇怪的徐数字,2419066,回复 @龙魄云 :卖得不管好不好，营销费用都要出的，多与少不同意而已,2023-09-19 21:35,102
6,二级评论,在下周居居GG,2630132,One_Bo,95517092,回复 @龙魄云 :媒体解禁时间，首发抢流量,2023-09-19 21:38,43
6,二级评论,在下周居居GG,2630132,阿好like,505097891,回复 @龙魄云 : 确实卖的不好，就是抢不到而已,2023-09-19 21:40,23
6,二级评论,在下周居居GG,2630132,流明賢者,1038668818,回覆 @龙魄云 :逆天,2023-09-19 21:43,7
6,二级评论,在下周居居GG,2630132,水ShuiShui,6612313,厂商要求的吧,2023-09-19 21:18,1204
6,二级评论,在下周居居GG,2630132,永远长不大的13,55253255,吃饱了,2023-09-19 21:20,301
6,二级评论,在下周居居GG,2630132,孬天天,490866550,,2023-09-19 21:21,3
6,二级评论,在下周居居GG,2630132,NKBHD,19429434,回复 @龙魄云 :你可以看看@油管科技TV 的搬运，国外也发了,2023-09-19 21:24,48
6,二级评论,在下周居居GG,2630132,屹_梵,37317636,可能是在试用ios17的新功能,2023-09-19 21:32,9
6,二级评论,在下周居居GG,2630132,桉森Nice,12042874,回复 @龙魄云 :今天媒体解禁,2023-09-19 21:34,43
6,二级评论,在下周居居GG,2630132,奇怪的徐数字,2419066,回复 @龙魄云 :卖得不管好不好，营销费用都要出的，多与少不同意而已,2023-09-19 21:35,102
6,二级评论,在下周居居GG,2630132,One_Bo,95517092,回复 @龙魄云 :媒体解禁时间，首发抢流量,2023-09-19 21:38,43
6,二级评论,在下周居居GG,2630132,阿好like,505097891,回复 @龙魄云 : 确实卖的不好，就是抢不到而已,2023-09-19 21:40,23
6,二级评论,在下周居居GG,2630132,流明賢者,1038668818,回覆 @龙魄云 :逆天,2023-09-19 21:43,7
7,一级评论,up主,up主,何同学工作室,1192648858,感谢参与并帮助这个视频的每个伙伴！希望大家喜欢这个视频。求个三连～,2023-09-19 21:13,3452
7,二级评论,何同学工作室,1192648858,我是电流表大侠,399377029,不给,2023-09-19 21:14,283
7,二级评论,何同学工作室,1192648858,毕导_,1810642945,,2023-09-19 21:14,10
7,二级评论,何同学工作室,1192648858,往生堂77代堂主之夫,645393752,这么久终于出测评了,2023-09-19 21:19,0
7,二级评论,何同学工作室,1192648858,澳门上单,1291553378,我会带来更多我自己拍摄、文案、剪辑的原创作品，喜欢的话请多多为我三连吧~,2023-09-19 21:23,10
7,二级评论,何同学工作室,1192648858,姜维__,39650448,遥遥领先,2023-09-19 21:27,11
7,二级评论,何同学工作室,1192648858,不不is_me,1001742999,没有硬币了,2023-09-19 21:28,2
7,二级评论,何同学工作室,1192648858,小广偷快乐,21501430,我看完了抽我,2023-09-19 21:39,2
7,二级评论,何同学工作室,1192648858,诸葛卧席梦思床,477331537,闻到一股饭香味的视频。。。,2023-09-19 21:49,216
7,二级评论,何同学工作室,1192648858,字符君丶,11599836,抽,2023-09-19 22:15,1
7,二级评论,何同学工作室,1192648858,住在树屋上的兔子,8326425,何同学的视频闭眼三连~,2023-09-19 22:23,0
7,二级评论,何同学工作室,1192648858,我是电流表大侠,399377029,不给,2023-09-19 21:14,283
7,二级评论,何同学工作室,1192648858,毕导_,1810642945,,2023-09-19 21:14,10
7,二级评论,何同学工作室,1192648858,往生堂77代堂主之夫,645393752,这么久终于出测评了,2023-09-19 21:19,0
7,二级评论,何同学工作室,1192648858,澳门上单,1291553378,我会带来更多我自己拍摄、文案、剪辑的原创作品，喜欢的话请多多为我三连吧~,2023-09-19 21:23,10
7,二级评论,何同学工作室,1192648858,姜维__,39650448,遥遥领先,2023-09-19 21:27,11
7,二级评论,何同学工作室,1192648858,不不is_me,1001742999,没有硬币了,2023-09-19 21:28,2
7,二级评论,何同学工作室,1192648858,小广偷快乐,21501430,我看完了抽我,2023-09-19 21:39,2
7,二级评论,何同学工作室,1192648858,诸葛卧席梦思床,477331537,闻到一股饭香味的视频。。。,2023-09-19 21:49,216
7,二级评论,何同学工作室,1192648858,字符君丶,11599836,抽,2023-09-19 22:15,1
7,二级评论,何同学工作室,1192648858,住在树屋上的兔子,8326425,何同学的视频闭眼三连~,2023-09-19 22:23,0
7,二级评论,何同学工作室,1192648858,我是电流表大侠,399377029,不给,2023-09-19 21:14,283
7,二级评论,何同学工作室,1192648858,毕导_,1810642945,,2023-09-19 21:14,10
7,二级评论,何同学工作室,1192648858,往生堂77代堂主之夫,645393752,这么久终于出测评了,2023-09-19 21:19,0
7,二级评论,何同学工作室,1192648858,澳门上单,1291553378,我会带来更多我自己拍摄、文案、剪辑的原创作品，喜欢的话请多多为我三连吧~,2023-09-19 21:23,10
7,二级评论,何同学工作室,1192648858,姜维__,39650448,遥遥领先,2023-09-19 21:27,11
7,二级评论,何同学工作室,1192648858,不不is_me,1001742999,没有硬币了,2023-09-19 21:28,2
7,二级评论,何同学工作室,1192648858,小广偷快乐,21501430,我看完了抽我,2023-09-19 21:39,2
7,二级评论,何同学工作室,1192648858,诸葛卧席梦思床,477331537,闻到一股饭香味的视频。。。,2023-09-19 21:49,216
7,二级评论,何同学工作室,1192648858,字符君丶,11599836,抽,2023-09-19 22:15,1
7,二级评论,何同学工作室,1192648858,住在树屋上的兔子,8326425,何同学的视频闭眼三连~,2023-09-19 22:23,0
8,一级评论,up主,up主,小蓝数码10后,1769554475,太巧了，今年iPhone第二次换接口，我在上初二,2023-09-19 21:19,3235
8,二级评论,小蓝数码10后,1769554475,凌天灬,34730155,真10后吗，牛牛牛·,2023-09-19 21:54,85
8,二级评论,小蓝数码10后,1769554475,猫猫特别困,3493292949899727,我初三,2023-09-19 21:55,21
8,二级评论,小蓝数码10后,1769554475,我是言柯,535324469,小蓝！！！啊啊啊啊啊啊啊啊啊啊啊啊哇！！！,2023-09-19 22:33,2
8,二级评论,小蓝数码10后,1769554475,松子DELUXE,7533185,初中生这么晚不睡觉,2023-09-19 22:46,7
8,二级评论,小蓝数码10后,1769554475,Daniel9270,69746129,我也是初二10的,2023-09-19 22:48,5
8,二级评论,小蓝数码10后,1769554475,情字何Jay,1425266712,我也是初二啊,2023-09-19 22:53,6
8,二级评论,小蓝数码10后,1769554475,香肠派对小象,2117181123,我也初二,2023-09-19 22:54,2
8,二级评论,小蓝数码10后,1769554475,健哥的小迷弟925,435594133,我比较好奇，14上面的车祸检测功能在这一代15上面有没有？？,2023-09-19 23:10,3
8,二级评论,小蓝数码10后,1769554475,虾皮皮-哈哈哈哈,3461562530532281,我初三，晚自习好惨,2023-09-19 23:23,4
8,二级评论,小蓝数码10后,1769554475,HuG_Hu,3461566353640088,太巧了我也是,2023-09-19 23:26,2
8,二级评论,小蓝数码10后,1769554475,凌天灬,34730155,真10后吗，牛牛牛·,2023-09-19 21:54,85
8,二级评论,小蓝数码10后,1769554475,猫猫特别困,3493292949899727,我初三,2023-09-19 21:55,21
8,二级评论,小蓝数码10后,1769554475,我是言柯,535324469,小蓝！！！啊啊啊啊啊啊啊啊啊啊啊啊哇！！！,2023-09-19 22:33,2
8,二级评论,小蓝数码10后,1769554475,松子DELUXE,7533185,初中生这么晚不睡觉,2023-09-19 22:46,7
8,二级评论,小蓝数码10后,1769554475,Daniel9270,69746129,我也是初二10的,2023-09-19 22:48,5
8,二级评论,小蓝数码10后,1769554475,情字何Jay,1425266712,我也是初二啊,2023-09-19 22:53,6
8,二级评论,小蓝数码10后,1769554475,香肠派对小象,2117181123,我也初二,2023-09-19 22:54,2
8,二级评论,小蓝数码10后,1769554475,健哥的小迷弟925,435594133,我比较好奇，14上面的车祸检测功能在这一代15上面有没有？？,2023-09-19 23:10,3
8,二级评论,小蓝数码10后,1769554475,虾皮皮-哈哈哈哈,3461562530532281,我初三，晚自习好惨,2023-09-19 23:23,4
8,二级评论,小蓝数码10后,1769554475,HuG_Hu,3461566353640088,太巧了我也是,2023-09-19 23:26,2
8,二级评论,小蓝数码10后,1769554475,凌天灬,34730155,真10后吗，牛牛牛·,2023-09-19 21:54,85
8,二级评论,小蓝数码10后,1769554475,猫猫特别困,3493292949899727,我初三,2023-09-19 21:55,21
8,二级评论,小蓝数码10后,1769554475,我是言柯,535324469,小蓝！！！啊啊啊啊啊啊啊啊啊啊啊啊哇！！！,2023-09-19 22:33,2
8,二级评论,小蓝数码10后,1769554475,松子DELUXE,7533185,初中生这么晚不睡觉,2023-09-19 22:46,7
8,二级评论,小蓝数码10后,1769554475,Daniel9270,69746129,我也是初二10的,2023-09-19 22:48,5
8,二级评论,小蓝数码10后,1769554475,情字何Jay,1425266712,我也是初二啊,2023-09-19 22:53,6
8,二级评论,小蓝数码10后,1769554475,香肠派对小象,2117181123,我也初二,2023-09-19 22:54,2
8,二级评论,小蓝数码10后,1769554475,健哥的小迷弟925,435594133,我比较好奇，14上面的车祸检测功能在这一代15上面有没有？？,2023-09-19 23:10,3
8,二级评论,小蓝数码10后,1769554475,虾皮皮-哈哈哈哈,3461562530532281,我初三，晚自习好惨,2023-09-19 23:23,4
8,二级评论,小蓝数码10后,1769554475,HuG_Hu,3461566353640088,太巧了我也是,2023-09-19 23:26,2
9,一级评论,up主,up主,LIKEMUSIC,417583826,我等到了！！！！,2023-09-19 21:13,1715
9,二级评论,LIKEMUSIC,417583826,Sexy写真私藏馆,307212716,打破,2023-09-19 21:22,0
9,二级评论,LIKEMUSIC,417583826,小李Victor,3537118655679138,,2023-09-19 21:22,5
9,二级评论,LIKEMUSIC,417583826,奇才天纵,1283997137,啊？！,2023-09-19 21:35,1
9,二级评论,LIKEMUSIC,417583826,合联社涡轮哥,520195238,音乐区 我只听,2023-09-20 09:51,0
9,二级评论,LIKEMUSIC,417583826,bady2strong,256947458,测测？,2023-09-20 13:52,0
9,二级评论,LIKEMUSIC,417583826,星海归月,24885804,这很难评,2023-09-20 15:04,1
9,二级评论,LIKEMUSIC,417583826,SausageFattener,351236400,捉王也老师,2023-09-20 15:18,0
9,二级评论,LIKEMUSIC,417583826,yangyu3ding,600336,梦幻联动,2023-09-21 10:46,0
9,二级评论,LIKEMUSIC,417583826,朝歌晚酒864,43419838,两个月就更了个营销视频，唉。。,2023-09-22 23:58,6
9,二级评论,LIKEMUSIC,417583826,小范敬翔,1172534411,6,2023-11-22 19:43,0
9,二级评论,LIKEMUSIC,417583826,Sexy写真私藏馆,307212716,打破,2023-09-19 21:22,0
9,二级评论,LIKEMUSIC,417583826,小李Victor,3537118655679138,,2023-09-19 21:22,5
9,二级评论,LIKEMUSIC,417583826,奇才天纵,1283997137,啊？！,2023-09-19 21:35,1
9,二级评论,LIKEMUSIC,417583826,合联社涡轮哥,520195238,音乐区 我只听,2023-09-20 09:51,0
9,二级评论,LIKEMUSIC,417583826,bady2strong,256947458,测测？,2023-09-20 13:52,0
9,二级评论,LIKEMUSIC,417583826,星海归月,24885804,这很难评,2023-09-20 15:04,1
9,二级评论,LIKEMUSIC,417583826,SausageFattener,351236400,捉王也老师,2023-09-20 15:18,0
9,二级评论,LIKEMUSIC,417583826,yangyu3ding,600336,梦幻联动,2023-09-21 10:46,0
9,二级评论,LIKEMUSIC,417583826,朝歌晚酒864,43419838,两个月就更了个营销视频，唉。。,2023-09-22 23:58,6
9,二级评论,LIKEMUSIC,417583826,小范敬翔,1172534411,6,2023-11-22 19:43,0
9,二级评论,LIKEMUSIC,417583826,Sexy写真私藏馆,307212716,打破,2023-09-19 21:22,0
9,二级评论,LIKEMUSIC,417583826,小李Victor,3537118655679138,,2023-09-19 21:22,5
9,二级评论,LIKEMUSIC,417583826,奇才天纵,1283997137,啊？！,2023-09-19 21:35,1
9,二级评论,LIKEMUSIC,417583826,合联社涡轮哥,520195238,音乐区 我只听,2023-09-20 09:51,0
9,二级评论,LIKEMUSIC,417583826,bady2strong,256947458,测测？,2023-09-20 13:52,0
9,二级评论,LIKEMUSIC,417583826,星海归月,24885804,这很难评,2023-09-20 15:04,1
9,二级评论,LIKEMUSIC,417583826,SausageFattener,351236400,捉王也老师,2023-09-20 15:18,0
9,二级评论,LIKEMUSIC,417583826,yangyu3ding,600336,梦幻联动,2023-09-21 10:46,0
9,二级评论,LIKEMUSIC,417583826,朝歌晚酒864,43419838,两个月就更了个营销视频，唉。。,2023-09-22 23:58,6
9,二级评论,LIKEMUSIC,417583826,小范敬翔,1172534411,6,2023-11-22 19:43,0
10,一级评论,up主,up主,抱枕上你的头发,1406555901,笔记你俩商量好了？,2023-09-20 00:19,1565
10,二级评论,抱枕上你的头发,1406555901,罩中降z,14255413,dddd,2023-09-20 00:54,7
10,二级评论,抱枕上你的头发,1406555901,你都sup下sup下,12577367,哈哈哈哈哈哈哈哈哈哈哈哈,2023-09-20 01:07,4
10,二级评论,抱枕上你的头发,1406555901,可达鸭梨大大哒,282188213,因为type c是iphone今年最大更新,2023-09-20 01:24,790
10,二级评论,抱枕上你的头发,1406555901,兔兔是榜一大哥,700528985,这个iPhone是印度组装的吗？,2023-09-20 02:31,90
10,二级评论,抱枕上你的头发,1406555901,BronnieZaychik,498828138,回复 @兔子是榜一大舅 :带咖喱味的,2023-09-20 02:38,40
10,二级评论,抱枕上你的头发,1406555901,夜神-鹏,274323849,为什么封面都是一样的风格,2023-09-20 02:43,5
10,二级评论,抱枕上你的头发,1406555901,鸽是鸽子的子,343973455,靠我本来是想看影视飓风那个的，然后刷到这个，我还说哎原来是何发的吗,2023-09-20 02:47,4
10,二级评论,抱枕上你的头发,1406555901,卖火柴的红萝卜,393260957,回复 @兔子是榜一大舅 : 是的 良品率高达50% 一股咖喱味,2023-09-20 03:05,34
10,二级评论,抱枕上你的头发,1406555901,勤奋的舵手君,2695614,唯一亮点,2023-09-20 06:48,3
10,二级评论,抱枕上你的头发,1406555901,番茄是我的最爱呀,40068358,回复 @可达鸭梨大大哒 :最大到不至于，今年最大更新是影像,2023-09-20 07:19,2
10,二级评论,抱枕上你的头发,1406555901,罩中降z,14255413,dddd,2023-09-20 00:54,7
10,二级评论,抱枕上你的头发,1406555901,你都sup下sup下,12577367,哈哈哈哈哈哈哈哈哈哈哈哈,2023-09-20 01:07,4
10,二级评论,抱枕上你的头发,1406555901,可达鸭梨大大哒,282188213,因为type c是iphone今年最大更新,2023-09-20 01:24,790
10,二级评论,抱枕上你的头发,1406555901,兔兔是榜一大哥,700528985,这个iPhone是印度组装的吗？,2023-09-20 02:31,90
10,二级评论,抱枕上你的头发,1406555901,BronnieZaychik,498828138,回复 @兔子是榜一大舅 :带咖喱味的,2023-09-20 02:38,40
10,二级评论,抱枕上你的头发,1406555901,夜神-鹏,274323849,为什么封面都是一样的风格,2023-09-20 02:43,5
10,二级评论,抱枕上你的头发,1406555901,鸽是鸽子的子,343973455,靠我本来是想看影视飓风那个的，然后刷到这个，我还说哎原来是何发的吗,2023-09-20 02:47,4
10,二级评论,抱枕上你的头发,1406555901,卖火柴的红萝卜,393260957,回复 @兔子是榜一大舅 : 是的 良品率高达50% 一股咖喱味,2023-09-20 03:05,34
10,二级评论,抱枕上你的头发,1406555901,勤奋的舵手君,2695614,唯一亮点,2023-09-20 06:48,3
10,二级评论,抱枕上你的头发,1406555901,番茄是我的最爱呀,40068358,回复 @可达鸭梨大大哒 :最大到不至于，今年最大更新是影像,2023-09-20 07:19,2
10,二级评论,抱枕上你的头发,1406555901,罩中降z,14255413,dddd,2023-09-20 00:54,7
10,二级评论,抱枕上你的头发,1406555901,你都sup下sup下,12577367,哈哈哈哈哈哈哈哈哈哈哈哈,2023-09-20 01:07,4
10,二级评论,抱枕上你的头发,1406555901,可达鸭梨大大哒,282188213,因为type c是iphone今年最大更新,2023-09-20 01:24,790
10,二级评论,抱枕上你的头发,1406555901,兔兔是榜一大哥,700528985,这个iPhone是印度组装的吗？,2023-09-20 02:31,90
10,二级评论,抱枕上你的头发,1406555901,BronnieZaychik,498828138,回复 @兔子是榜一大舅 :带咖喱味的,2023-09-20 02:38,40
10,二级评论,抱枕上你的头发,1406555901,夜神-鹏,274323849,为什么封面都是一样的风格,2023-09-20 02:43,5
10,二级评论,抱枕上你的头发,1406555901,鸽是鸽子的子,343973455,靠我本来是想看影视飓风那个的，然后刷到这个，我还说哎原来是何发的吗,2023-09-20 02:47,4
10,二级评论,抱枕上你的头发,1406555901,卖火柴的红萝卜,393260957,回复 @兔子是榜一大舅 : 是的 良品率高达50% 一股咖喱味,2023-09-20 03:05,34
10,二级评论,抱枕上你的头发,1406555901,勤奋的舵手君,2695614,唯一亮点,2023-09-20 06:48,3
10,二级评论,抱枕上你的头发,1406555901,番茄是我的最爱呀,40068358,回复 @可达鸭梨大大哒 :最大到不至于，今年最大更新是影像,2023-09-20 07:19,2
11,一级评论,up主,up主,kunyier,397578581,现在的我任然是一名iphone手机使用者，甚至用的还是11。我的电池续航因为我不管不顾的使用，性能变得不太良好，但我的存储空间依然足够我的使用。甚至没有过多的卡顿。我想我以后也依然会选择使用iPhone，即使没有过多的更新迭代，没有更多性能的更新，我选择iPhone的原因或许只是因为在我高考毕业的那个暑假，一台新手机让我拥有了比之前更好的使用体验。加油赚米换新手机！,2023-09-19 22:51,1276
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,我12pro128已经不够用了…………,2023-09-20 00:39,19
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :现在12Pro512g3900，晚买享折扣倒是真,2023-09-20 01:24,11
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,回复 @雪山的迷失者 :当年买这部手机八千多 我真傻,2023-09-20 01:49,12
11,二级评论,kunyier,397578581,不要碧莲的永远正确,385875871,双持吧，你会有更好更全的体验,2023-09-20 02:00,9
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :在哪能3900买到一手的12pro 512g，你说出来我无限收,2023-09-20 02:00,6
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :我四千收,2023-09-20 02:01,2
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :正常，电子产品贬值超快的，我4000的三星用了四年二手回收价就600了，三年还能有这价算保值了不过就这回收价我宁愿放柜子吃灰也不卖。,2023-09-20 02:44,6
11,二级评论,kunyier,397578581,金克丝滑巧克力,354772748,回复 @crazyfeet : 你凭什么无限收，我不许你这样大手大脚的花钱，给我也留一台,2023-09-20 03:14,4
11,二级评论,kunyier,397578581,猫猫头中大奖丷,47550977,苹果处理器性能比安卓高了快两代了，配合上他那个系统流畅度真的无敌。,2023-09-20 03:37,4
11,二级评论,kunyier,397578581,8点可以起床,6455422,我也是iphone11，只能说出来看看吧，安卓的手机很多方面比iphone好用很多,2023-09-20 04:13,24
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,我12pro128已经不够用了…………,2023-09-20 00:39,19
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :现在12Pro512g3900，晚买享折扣倒是真,2023-09-20 01:24,11
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,回复 @雪山的迷失者 :当年买这部手机八千多 我真傻,2023-09-20 01:49,12
11,二级评论,kunyier,397578581,不要碧莲的永远正确,385875871,双持吧，你会有更好更全的体验,2023-09-20 02:00,9
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :在哪能3900买到一手的12pro 512g，你说出来我无限收,2023-09-20 02:00,6
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :我四千收,2023-09-20 02:01,2
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :正常，电子产品贬值超快的，我4000的三星用了四年二手回收价就600了，三年还能有这价算保值了不过就这回收价我宁愿放柜子吃灰也不卖。,2023-09-20 02:44,6
11,二级评论,kunyier,397578581,金克丝滑巧克力,354772748,回复 @crazyfeet : 你凭什么无限收，我不许你这样大手大脚的花钱，给我也留一台,2023-09-20 03:14,4
11,二级评论,kunyier,397578581,猫猫头中大奖丷,47550977,苹果处理器性能比安卓高了快两代了，配合上他那个系统流畅度真的无敌。,2023-09-20 03:37,4
11,二级评论,kunyier,397578581,8点可以起床,6455422,我也是iphone11，只能说出来看看吧，安卓的手机很多方面比iphone好用很多,2023-09-20 04:13,24
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,我12pro128已经不够用了…………,2023-09-20 00:39,19
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :现在12Pro512g3900，晚买享折扣倒是真,2023-09-20 01:24,11
11,二级评论,kunyier,397578581,粤西鱼书欣,1347851,回复 @雪山的迷失者 :当年买这部手机八千多 我真傻,2023-09-20 01:49,12
11,二级评论,kunyier,397578581,不要碧莲的永远正确,385875871,双持吧，你会有更好更全的体验,2023-09-20 02:00,9
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :在哪能3900买到一手的12pro 512g，你说出来我无限收,2023-09-20 02:00,6
11,二级评论,kunyier,397578581,涂涂小兔tetekle,37721034,回复 @雪山的迷失者 :我四千收,2023-09-20 02:01,2
11,二级评论,kunyier,397578581,雪山的迷失者,268616414,回复 @粤西鱼书欣 :正常，电子产品贬值超快的，我4000的三星用了四年二手回收价就600了，三年还能有这价算保值了不过就这回收价我宁愿放柜子吃灰也不卖。,2023-09-20 02:44,6
11,二级评论,kunyier,397578581,金克丝滑巧克力,354772748,回复 @crazyfeet : 你凭什么无限收，我不许你这样大手大脚的花钱，给我也留一台,2023-09-20 03:14,4
11,二级评论,kunyier,397578581,猫猫头中大奖丷,47550977,苹果处理器性能比安卓高了快两代了，配合上他那个系统流畅度真的无敌。,2023-09-20 03:37,4
11,二级评论,kunyier,397578581,8点可以起床,6455422,我也是iphone11，只能说出来看看吧，安卓的手机很多方面比iphone好用很多,2023-09-20 04:13,24
12,一级评论,up主,up主,成都AG超玩会一诺-,436548151,iPhone15国行售价： 15标准版：128GB 5999元，256GB 6999元，512GB 8999元； 15Plus：128GB 6999元，256GB 7999元，512GB 9999元； 15Pro：128GB 7999元，256GB 8999元，512GB 10999元，1TB 12999元； 15ProMax：256GB 9999元，512GB 11999元，1TB 13999元,2023-09-19 21:15,1132
12,二级评论,成都AG超玩会一诺-,436548151,成都AG超玩会一诺-,436548151,iPhone 15:3349mAh，6GB RAM；iPhone 15 Plus：4383mAh，6GB RAM；iPhone 15 Pro：3274mAh，8GB RAM；iPhone 15 Pro Max：4422mAh，8GB RAM；,2023-09-19 21:21,21
12,二级评论,成都AG超玩会一诺-,436548151,小语不犯困,177008307,这么贵自从换了安卓之后感觉以前买苹果是在浪费钱,2023-09-20 02:38,82
12,二级评论,成都AG超玩会一诺-,436548151,账号已注销,439421752,回复 @杨乔西 :标准版很多功能都阉割了，就没有up测评过15，全是15pro,2023-09-20 04:59,194
12,二级评论,成都AG超玩会一诺-,436548151,八八口,9237077,回复 @杨乔西 :up为了恰饭居然完整做了一期,2023-09-20 05:38,58
12,二级评论,成都AG超玩会一诺-,436548151,诚实的馋猫大乐,391487102,12000就能买到地表最强手机也值了,2023-09-20 08:09,10
12,二级评论,成都AG超玩会一诺-,436548151,脚趾头,478621,便宜卖,2023-09-20 08:10,0
12,二级评论,成都AG超玩会一诺-,436548151,攀旅登肖咸,112265027,回复 @甚嚣尘上逐人行 :当年4s真是那个年代的巅峰之作，后面的也就那样了。,2023-09-20 09:02,16
12,二级评论,成都AG超玩会一诺-,436548151,划算男孩,49996437,哪里贵了？这么多年都是这个价好吧,2023-09-20 09:04,77
12,二级评论,成都AG超玩会一诺-,436548151,少帅酱的模玩,72995779,回复 @诚实的馋猫大乐 : 当年卖腰子的人估计也是这么想的,2023-09-20 09:24,43
12,二级评论,成都AG超玩会一诺-,436548151,落日拾荒,1126980167,谢谢你，价格侠,2023-09-20 10:15,5
12,二级评论,成都AG超玩会一诺-,436548151,成都AG超玩会一诺-,436548151,iPhone 15:3349mAh，6GB RAM；iPhone 15 Plus：4383mAh，6GB RAM；iPhone 15 Pro：3274mAh，8GB RAM；iPhone 15 Pro Max：4422mAh，8GB RAM；,2023-09-19 21:21,21
12,二级评论,成都AG超玩会一诺-,436548151,小语不犯困,177008307,这么贵自从换了安卓之后感觉以前买苹果是在浪费钱,2023-09-20 02:38,82
12,二级评论,成都AG超玩会一诺-,436548151,账号已注销,439421752,回复 @杨乔西 :标准版很多功能都阉割了，就没有up测评过15，全是15pro,2023-09-20 04:59,194
12,二级评论,成都AG超玩会一诺-,436548151,八八口,9237077,回复 @杨乔西 :up为了恰饭居然完整做了一期,2023-09-20 05:38,58
12,二级评论,成都AG超玩会一诺-,436548151,诚实的馋猫大乐,391487102,12000就能买到地表最强手机也值了,2023-09-20 08:09,10
12,二级评论,成都AG超玩会一诺-,436548151,脚趾头,478621,便宜卖,2023-09-20 08:10,0
12,二级评论,成都AG超玩会一诺-,436548151,攀旅登肖咸,112265027,回复 @甚嚣尘上逐人行 :当年4s真是那个年代的巅峰之作，后面的也就那样了。,2023-09-20 09:02,16
