编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
7,二级评论,小禿魚老可愛,5810086,小虫a0a,193510298,,2023-09-29 10:44,0
7,二级评论,小禿魚老可愛,5810086,芝士奶盖ToT,34787525,不明白这个问题，说明你其实根本没有认真想过这个问题。如果你不需要摄影，那有大把大把的摄影不行的性能机给你选,2023-09-29 10:46,122
7,二级评论,小禿魚老可愛,5810086,马淼淼不喜欢取名字,23684913,回复 @芝士奶盖ToT :没有吧。我需要一台性能好点。单摄像头（能扫描）的手机，多出来的空间可以给我装电池。,2023-09-29 10:50,15
7,二级评论,小禿魚老可愛,5810086,ICSU君,187807179,他们就是想让手机能够随时记录生活回忆啊。而且苹果一旦做得好的话，那其它厂家就真的至少需要5年才能跟上了,2023-09-29 10:52,9
7,二级评论,小禿魚老可愛,5810086,夕阳下的双叶,3051469,安卓都是同质化的性能，不卷拍照又回到以前性能选苹果，拍照选苹果，没得选的时候,2023-09-29 10:54,7
7,二级评论,小禿魚老可愛,5810086,子啊啊比较简单,355317536,回复 @ICSU君 :ip正确,2023-09-29 10:56,8
7,二级评论,小禿魚老可愛,5810086,陶Zi陶子,401561197,有没有想过别的都卷的差不多了,2023-09-29 11:00,4
7,二级评论,小禿魚老可愛,5810086,此时此刻此刻此时,578719811,,2023-09-29 10:33,0
7,二级评论,小禿魚老可愛,5810086,肥你个陈_你系E臣假粉,519988527,因为不卷摄像没地方可卷了，换个角度说，卷摄像可以卖的更贵,2023-09-29 10:33,19
7,二级评论,小禿魚老可愛,5810086,倒水西流,40621647,专业人士专用机,2023-09-29 10:34,0
7,二级评论,小禿魚老可愛,5810086,小虫a0a,193510298,,2023-09-29 10:44,0
7,二级评论,小禿魚老可愛,5810086,芝士奶盖ToT,34787525,不明白这个问题，说明你其实根本没有认真想过这个问题。如果你不需要摄影，那有大把大把的摄影不行的性能机给你选,2023-09-29 10:46,122
7,二级评论,小禿魚老可愛,5810086,马淼淼不喜欢取名字,23684913,回复 @芝士奶盖ToT :没有吧。我需要一台性能好点。单摄像头（能扫描）的手机，多出来的空间可以给我装电池。,2023-09-29 10:50,15
7,二级评论,小禿魚老可愛,5810086,ICSU君,187807179,他们就是想让手机能够随时记录生活回忆啊。而且苹果一旦做得好的话，那其它厂家就真的至少需要5年才能跟上了,2023-09-29 10:52,9
7,二级评论,小禿魚老可愛,5810086,夕阳下的双叶,3051469,安卓都是同质化的性能，不卷拍照又回到以前性能选苹果，拍照选苹果，没得选的时候,2023-09-29 10:54,7
7,二级评论,小禿魚老可愛,5810086,子啊啊比较简单,355317536,回复 @ICSU君 :ip正确,2023-09-29 10:56,8
7,二级评论,小禿魚老可愛,5810086,陶Zi陶子,401561197,有没有想过别的都卷的差不多了,2023-09-29 11:00,4
7,二级评论,小禿魚老可愛,5810086,此时此刻此刻此时,578719811,,2023-09-29 10:33,0
7,二级评论,小禿魚老可愛,5810086,肥你个陈_你系E臣假粉,519988527,因为不卷摄像没地方可卷了，换个角度说，卷摄像可以卖的更贵,2023-09-29 10:33,19
7,二级评论,小禿魚老可愛,5810086,倒水西流,40621647,专业人士专用机,2023-09-29 10:34,0
7,二级评论,小禿魚老可愛,5810086,小虫a0a,193510298,,2023-09-29 10:44,0
7,二级评论,小禿魚老可愛,5810086,芝士奶盖ToT,34787525,不明白这个问题，说明你其实根本没有认真想过这个问题。如果你不需要摄影，那有大把大把的摄影不行的性能机给你选,2023-09-29 10:46,122
7,二级评论,小禿魚老可愛,5810086,马淼淼不喜欢取名字,23684913,回复 @芝士奶盖ToT :没有吧。我需要一台性能好点。单摄像头（能扫描）的手机，多出来的空间可以给我装电池。,2023-09-29 10:50,15
7,二级评论,小禿魚老可愛,5810086,ICSU君,187807179,他们就是想让手机能够随时记录生活回忆啊。而且苹果一旦做得好的话，那其它厂家就真的至少需要5年才能跟上了,2023-09-29 10:52,9
7,二级评论,小禿魚老可愛,5810086,夕阳下的双叶,3051469,安卓都是同质化的性能，不卷拍照又回到以前性能选苹果，拍照选苹果，没得选的时候,2023-09-29 10:54,7
7,二级评论,小禿魚老可愛,5810086,子啊啊比较简单,355317536,回复 @ICSU君 :ip正确,2023-09-29 10:56,8
7,二级评论,小禿魚老可愛,5810086,陶Zi陶子,401561197,有没有想过别的都卷的差不多了,2023-09-29 11:00,4
8,一级评论,up主,up主,你的温柔__,19580142,一个手机 最大的升级是外观加了个弧形和充电口 想想都逆天,2023-09-30 14:28,215
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,关键是外观变化也不是特别大，这就是没有对手的结果，jd销量给了库克自信,2023-09-30 16:30,16
8,二级评论,你的温柔__,19580142,HongSpike,249074222,因为大多数人对手机技术根本没有概念，苹果的品牌价值太突出了,2023-10-04 18:44,8
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 是当时预售量给的自信吗？现在jd上面的百亿，各型号都已经有500到1000的降价了，首发直接破发了，历史第一次，对手已经很明显了,2023-10-05 22:15,3
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,回复 @sangshikeke198 :看看双十一 618销量前三是哪几台就知道了,2023-10-06 00:32,0
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 : 看你说的价格我去JD搜了一下，还真的有便宜500的iPhone pro 256G，第三方商家，再一看，只有蓝色有这个价格，别的颜色还是加价。,2023-10-06 03:12,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @白果Lia : 你真的要选颜色，一般是百亿三个平台一起看，或者没有那种颜色，内存，第二天再看就行了。现在买数码都流行用百亿了，没必要强迫症跑官网的，省下的钱买个壳也好。这次首发直接破发，苹果今年行情真的是首次了。,2023-10-06 19:30,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 销量肯定有苹果，可以预见的两三年内也肯定是苹果。那么多年的用户摆那里，真到卖不了时候，大不了最后用降价换销量，人们就是那么现实。我只是表达这次相对以前是真的不再那么自信了，首发直接破发。,2023-10-06 19:46,1
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 :我只是不明白，为啥蓝色这么多货，还要降价，这是有多不被待见,2023-10-06 19:58,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @sangshikeke198 :虽然但是，百亿补贴不就是降价吗百亿补贴不补贴谁买,2023-10-11 08:57,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @白果Lia :因为没有特色，论颜值不如原封蓝，论经典不如黑白,2023-10-11 08:58,0
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,关键是外观变化也不是特别大，这就是没有对手的结果，jd销量给了库克自信,2023-09-30 16:30,16
8,二级评论,你的温柔__,19580142,HongSpike,249074222,因为大多数人对手机技术根本没有概念，苹果的品牌价值太突出了,2023-10-04 18:44,8
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 是当时预售量给的自信吗？现在jd上面的百亿，各型号都已经有500到1000的降价了，首发直接破发了，历史第一次，对手已经很明显了,2023-10-05 22:15,3
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,回复 @sangshikeke198 :看看双十一 618销量前三是哪几台就知道了,2023-10-06 00:32,0
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 : 看你说的价格我去JD搜了一下，还真的有便宜500的iPhone pro 256G，第三方商家，再一看，只有蓝色有这个价格，别的颜色还是加价。,2023-10-06 03:12,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @白果Lia : 你真的要选颜色，一般是百亿三个平台一起看，或者没有那种颜色，内存，第二天再看就行了。现在买数码都流行用百亿了，没必要强迫症跑官网的，省下的钱买个壳也好。这次首发直接破发，苹果今年行情真的是首次了。,2023-10-06 19:30,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 销量肯定有苹果，可以预见的两三年内也肯定是苹果。那么多年的用户摆那里，真到卖不了时候，大不了最后用降价换销量，人们就是那么现实。我只是表达这次相对以前是真的不再那么自信了，首发直接破发。,2023-10-06 19:46,1
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 :我只是不明白，为啥蓝色这么多货，还要降价，这是有多不被待见,2023-10-06 19:58,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @sangshikeke198 :虽然但是，百亿补贴不就是降价吗百亿补贴不补贴谁买,2023-10-11 08:57,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @白果Lia :因为没有特色，论颜值不如原封蓝，论经典不如黑白,2023-10-11 08:58,0
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,关键是外观变化也不是特别大，这就是没有对手的结果，jd销量给了库克自信,2023-09-30 16:30,16
8,二级评论,你的温柔__,19580142,HongSpike,249074222,因为大多数人对手机技术根本没有概念，苹果的品牌价值太突出了,2023-10-04 18:44,8
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 是当时预售量给的自信吗？现在jd上面的百亿，各型号都已经有500到1000的降价了，首发直接破发了，历史第一次，对手已经很明显了,2023-10-05 22:15,3
8,二级评论,你的温柔__,19580142,今天会天晴吗ovo,10923078,回复 @sangshikeke198 :看看双十一 618销量前三是哪几台就知道了,2023-10-06 00:32,0
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 : 看你说的价格我去JD搜了一下，还真的有便宜500的iPhone pro 256G，第三方商家，再一看，只有蓝色有这个价格，别的颜色还是加价。,2023-10-06 03:12,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @白果Lia : 你真的要选颜色，一般是百亿三个平台一起看，或者没有那种颜色，内存，第二天再看就行了。现在买数码都流行用百亿了，没必要强迫症跑官网的，省下的钱买个壳也好。这次首发直接破发，苹果今年行情真的是首次了。,2023-10-06 19:30,1
8,二级评论,你的温柔__,19580142,sangshikeke198,1798314814,回复 @今天会天晴吗ovo : 销量肯定有苹果，可以预见的两三年内也肯定是苹果。那么多年的用户摆那里，真到卖不了时候，大不了最后用降价换销量，人们就是那么现实。我只是表达这次相对以前是真的不再那么自信了，首发直接破发。,2023-10-06 19:46,1
8,二级评论,你的温柔__,19580142,白果Lia,627873695,回复 @sangshikeke198 :我只是不明白，为啥蓝色这么多货，还要降价，这是有多不被待见,2023-10-06 19:58,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @sangshikeke198 :虽然但是，百亿补贴不就是降价吗百亿补贴不补贴谁买,2023-10-11 08:57,0
8,二级评论,你的温柔__,19580142,火花镜中影,454201598,回复 @白果Lia :因为没有特色，论颜值不如原封蓝，论经典不如黑白,2023-10-11 08:58,0
9,一级评论,up主,up主,海盗上海岛吃海带和海胆,37703643,我刚看了另一个UP的视频，部分机子有硬件问题，可能无法切换到长焦只是放大到5倍,2023-09-29 09:18,182
9,二级评论,海盗上海岛吃海带和海胆,37703643,老板我要韭菜盒子,253005149,你直接说是大耳朵不得了 hhh,2023-09-29 09:36,47
9,二级评论,海盗上海岛吃海带和海胆,37703643,有没有很久,16033055,什么大耳朵,2023-09-29 09:42,3
9,二级评论,海盗上海岛吃海带和海胆,37703643,xiaochang233,322221517,69tv,2023-09-29 09:45,50
9,二级评论,海盗上海岛吃海带和海胆,37703643,masami可爱,399365218,回復 @有没有很久 :up主：大耳朵TV,2023-09-29 10:06,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,mcsuranus,17569553,大耳朵,2023-09-29 10:08,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,可我仍爱着那道晚霞,357079848,什么大耳朵,2023-09-29 10:46,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,niuniu霸,132721142,造谣等着进去吧,2023-09-29 11:15,2
9,二级评论,海盗上海岛吃海带和海胆,37703643,尼古丁一郎です,179758794,设置里面关掉锁定相机,2023-09-29 11:16,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,越位的门将,350335763,回复 @xiaochang233 :神他妈69tv,2023-09-29 11:19,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,总攻太太,16012975,14pro的三倍也会在5倍的时候才切过去  机内有根据景物的形状和外部光线明亮程度还有很多因素共同作为参考调整相机镜头切换,2023-09-29 11:56,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,老板我要韭菜盒子,253005149,你直接说是大耳朵不得了 hhh,2023-09-29 09:36,47
9,二级评论,海盗上海岛吃海带和海胆,37703643,有没有很久,16033055,什么大耳朵,2023-09-29 09:42,3
9,二级评论,海盗上海岛吃海带和海胆,37703643,xiaochang233,322221517,69tv,2023-09-29 09:45,50
9,二级评论,海盗上海岛吃海带和海胆,37703643,masami可爱,399365218,回復 @有没有很久 :up主：大耳朵TV,2023-09-29 10:06,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,mcsuranus,17569553,大耳朵,2023-09-29 10:08,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,可我仍爱着那道晚霞,357079848,什么大耳朵,2023-09-29 10:46,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,niuniu霸,132721142,造谣等着进去吧,2023-09-29 11:15,2
9,二级评论,海盗上海岛吃海带和海胆,37703643,尼古丁一郎です,179758794,设置里面关掉锁定相机,2023-09-29 11:16,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,越位的门将,350335763,回复 @xiaochang233 :神他妈69tv,2023-09-29 11:19,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,总攻太太,16012975,14pro的三倍也会在5倍的时候才切过去  机内有根据景物的形状和外部光线明亮程度还有很多因素共同作为参考调整相机镜头切换,2023-09-29 11:56,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,老板我要韭菜盒子,253005149,你直接说是大耳朵不得了 hhh,2023-09-29 09:36,47
9,二级评论,海盗上海岛吃海带和海胆,37703643,有没有很久,16033055,什么大耳朵,2023-09-29 09:42,3
9,二级评论,海盗上海岛吃海带和海胆,37703643,xiaochang233,322221517,69tv,2023-09-29 09:45,50
9,二级评论,海盗上海岛吃海带和海胆,37703643,masami可爱,399365218,回復 @有没有很久 :up主：大耳朵TV,2023-09-29 10:06,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,mcsuranus,17569553,大耳朵,2023-09-29 10:08,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,可我仍爱着那道晚霞,357079848,什么大耳朵,2023-09-29 10:46,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,niuniu霸,132721142,造谣等着进去吧,2023-09-29 11:15,2
9,二级评论,海盗上海岛吃海带和海胆,37703643,尼古丁一郎です,179758794,设置里面关掉锁定相机,2023-09-29 11:16,0
9,二级评论,海盗上海岛吃海带和海胆,37703643,越位的门将,350335763,回复 @xiaochang233 :神他妈69tv,2023-09-29 11:19,1
9,二级评论,海盗上海岛吃海带和海胆,37703643,总攻太太,16012975,14pro的三倍也会在5倍的时候才切过去  机内有根据景物的形状和外部光线明亮程度还有很多因素共同作为参考调整相机镜头切换,2023-09-29 11:56,0
10,一级评论,up主,up主,甄妮玛鲨,508921042,笔记信号好 待机长  有效 告别低头族,2023-09-30 15:10,167
10,二级评论,甄妮玛鲨,508921042,杠精才怼我,259925477,能用微信支付宝就完美了,2023-09-30 16:39,2
10,二级评论,甄妮玛鲨,508921042,余生思念你的瞳丶,32240867,回复 @bili_259925477 :这种按键机现在都是安卓系统了，有可以用微信和支付宝的,2023-10-02 14:05,10
10,二级评论,甄妮玛鲨,508921042,咪豆酱,719061,怎么没装卡？,2023-10-07 11:53,0
10,二级评论,甄妮玛鲨,508921042,清风彳,17932205,回复 @bili_259925477 :现在很多按键机能用微信支付宝了,2023-10-09 18:37,2
10,二级评论,甄妮玛鲨,508921042,rts爱好者千穗是本人了,295677707,回复 @bili_259925477 :不嫌弃电子垃圾的话.....京瓷手机了解一下？,2023-10-11 21:17,2
10,二级评论,甄妮玛鲨,508921042,精仿大师球,38747128,回复 @rts爱好者千穗是本人了 :京瓷真好可是真的不能狠下心用只能偶尔把玩一下,2023-10-12 19:48,0
10,二级评论,甄妮玛鲨,508921042,花意落溪溪无情,142277889,回复 @rts爱好者千穗是本人了 :京瓷今年五月关闭手机业务了，只能买老款了，富士通也一起破产了,2023-10-14 23:50,0
10,二级评论,甄妮玛鲨,508921042,厂商子别理我,2062105232,有消息通知吗,2023-10-16 11:01,0
10,二级评论,甄妮玛鲨,508921042,岁岁眸眸,22523566,你都没插卡，哼,2023-10-23 07:59,0
10,二级评论,甄妮玛鲨,508921042,杠精才怼我,259925477,能用微信支付宝就完美了,2023-09-30 16:39,2
10,二级评论,甄妮玛鲨,508921042,余生思念你的瞳丶,32240867,回复 @bili_259925477 :这种按键机现在都是安卓系统了，有可以用微信和支付宝的,2023-10-02 14:05,10
10,二级评论,甄妮玛鲨,508921042,咪豆酱,719061,怎么没装卡？,2023-10-07 11:53,0
10,二级评论,甄妮玛鲨,508921042,清风彳,17932205,回复 @bili_259925477 :现在很多按键机能用微信支付宝了,2023-10-09 18:37,2
10,二级评论,甄妮玛鲨,508921042,rts爱好者千穗是本人了,295677707,回复 @bili_259925477 :不嫌弃电子垃圾的话.....京瓷手机了解一下？,2023-10-11 21:17,2
10,二级评论,甄妮玛鲨,508921042,精仿大师球,38747128,回复 @rts爱好者千穗是本人了 :京瓷真好可是真的不能狠下心用只能偶尔把玩一下,2023-10-12 19:48,0
10,二级评论,甄妮玛鲨,508921042,花意落溪溪无情,142277889,回复 @rts爱好者千穗是本人了 :京瓷今年五月关闭手机业务了，只能买老款了，富士通也一起破产了,2023-10-14 23:50,0
10,二级评论,甄妮玛鲨,508921042,厂商子别理我,2062105232,有消息通知吗,2023-10-16 11:01,0
10,二级评论,甄妮玛鲨,508921042,岁岁眸眸,22523566,你都没插卡，哼,2023-10-23 07:59,0
10,二级评论,甄妮玛鲨,508921042,杠精才怼我,259925477,能用微信支付宝就完美了,2023-09-30 16:39,2
10,二级评论,甄妮玛鲨,508921042,余生思念你的瞳丶,32240867,回复 @bili_259925477 :这种按键机现在都是安卓系统了，有可以用微信和支付宝的,2023-10-02 14:05,10
10,二级评论,甄妮玛鲨,508921042,咪豆酱,719061,怎么没装卡？,2023-10-07 11:53,0
10,二级评论,甄妮玛鲨,508921042,清风彳,17932205,回复 @bili_259925477 :现在很多按键机能用微信支付宝了,2023-10-09 18:37,2
10,二级评论,甄妮玛鲨,508921042,rts爱好者千穗是本人了,295677707,回复 @bili_259925477 :不嫌弃电子垃圾的话.....京瓷手机了解一下？,2023-10-11 21:17,2
10,二级评论,甄妮玛鲨,508921042,精仿大师球,38747128,回复 @rts爱好者千穗是本人了 :京瓷真好可是真的不能狠下心用只能偶尔把玩一下,2023-10-12 19:48,0
10,二级评论,甄妮玛鲨,508921042,花意落溪溪无情,142277889,回复 @rts爱好者千穗是本人了 :京瓷今年五月关闭手机业务了，只能买老款了，富士通也一起破产了,2023-10-14 23:50,0
10,二级评论,甄妮玛鲨,508921042,厂商子别理我,2062105232,有消息通知吗,2023-10-16 11:01,0
10,二级评论,甄妮玛鲨,508921042,岁岁眸眸,22523566,你都没插卡，哼,2023-10-23 07:59,0
11,一级评论,up主,up主,薛定谔的Shakespeares,351942942,好像15标准版的续航不怎么样吧，b站的那个谁的续航测试里面是在垫底的位置,2023-09-29 09:14,78
11,二级评论,薛定谔的Shakespeares,351942942,不熟已忘,24728732,垫底是Pro，具体原因是散热问题，也可能我们看的测评不是同一个，15比Pro多七八分钟的样子，最好是plus,2023-09-29 09:19,13
11,二级评论,薛定谔的Shakespeares,351942942,luvyxin,1378965705,因为pro有高刷啊建议他们把其他机子都开60hz再来比一下,2023-09-29 09:35,5
11,二级评论,薛定谔的Shakespeares,351942942,Colddddd,8487720,回复 @不熟已忘 :120肯定要比60耗电呀,2023-09-29 10:27,2
11,二级评论,薛定谔的Shakespeares,351942942,薛定谔的Shakespeares,351942942,回复 @luvyxin :其它机子基本上都是120hz吧，今年iPhone的续航好像都下降了,2023-09-30 09:57,0
11,二级评论,薛定谔的Shakespeares,351942942,明前奶绿的胡子,1276992250,plus续航真的行,2023-10-09 10:09,0
11,二级评论,薛定谔的Shakespeares,351942942,不熟已忘,24728732,垫底是Pro，具体原因是散热问题，也可能我们看的测评不是同一个，15比Pro多七八分钟的样子，最好是plus,2023-09-29 09:19,13
11,二级评论,薛定谔的Shakespeares,351942942,luvyxin,1378965705,因为pro有高刷啊建议他们把其他机子都开60hz再来比一下,2023-09-29 09:35,5
11,二级评论,薛定谔的Shakespeares,351942942,Colddddd,8487720,回复 @不熟已忘 :120肯定要比60耗电呀,2023-09-29 10:27,2
11,二级评论,薛定谔的Shakespeares,351942942,薛定谔的Shakespeares,351942942,回复 @luvyxin :其它机子基本上都是120hz吧，今年iPhone的续航好像都下降了,2023-09-30 09:57,0
11,二级评论,薛定谔的Shakespeares,351942942,明前奶绿的胡子,1276992250,plus续航真的行,2023-10-09 10:09,0
11,二级评论,薛定谔的Shakespeares,351942942,不熟已忘,24728732,垫底是Pro，具体原因是散热问题，也可能我们看的测评不是同一个，15比Pro多七八分钟的样子，最好是plus,2023-09-29 09:19,13
11,二级评论,薛定谔的Shakespeares,351942942,luvyxin,1378965705,因为pro有高刷啊建议他们把其他机子都开60hz再来比一下,2023-09-29 09:35,5
11,二级评论,薛定谔的Shakespeares,351942942,Colddddd,8487720,回复 @不熟已忘 :120肯定要比60耗电呀,2023-09-29 10:27,2
11,二级评论,薛定谔的Shakespeares,351942942,薛定谔的Shakespeares,351942942,回复 @luvyxin :其它机子基本上都是120hz吧，今年iPhone的续航好像都下降了,2023-09-30 09:57,0
11,二级评论,薛定谔的Shakespeares,351942942,明前奶绿的胡子,1276992250,plus续航真的行,2023-10-09 10:09,0
12,一级评论,up主,up主,悲伤彡,4110603,我的需求是，续航要好，高刷不能少，尺寸要小，重量要轻，所以就没有合适的了吗,2023-09-29 09:58,26
12,二级评论,悲伤彡,4110603,我的粑粑121,380568849,13啊，小米13,2023-09-29 09:59,10
12,二级评论,悲伤彡,4110603,憨可儿,93805840,水果pm的续航确实顶，但是真的好贵,2023-09-29 10:00,1
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,你这要求,2023-09-29 10:06,1
12,二级评论,悲伤彡,4110603,rommy,187218,回复 @大鹅君_ :除了续航好个个和续航好冲突,2023-09-29 10:22,5
12,二级评论,悲伤彡,4110603,夕立清桐poi,191368176,那不就是小米13,2023-09-29 10:23,3
12,二级评论,悲伤彡,4110603,斯莱特林的黑魔Harry,190765522,把续航尺寸砍了估计可以,2023-09-29 10:25,0
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,回复 @rommy :是的，续航好要么就功耗低，要么就电池大，他这个太冲突了,2023-09-29 10:26,0
12,二级评论,悲伤彡,4110603,超级大帅哥529,15496308,s23,2023-09-29 10:55,0
12,二级评论,悲伤彡,4110603,L丶Beverage,58725978,回复 @我的粑粑121 :小米13很好，可惜是三星屏幕,2023-09-29 11:01,0
12,二级评论,悲伤彡,4110603,我想捏女帝的脸,388946755,nova11，完全符合,2023-09-29 11:08,0
12,二级评论,悲伤彡,4110603,我的粑粑121,380568849,13啊，小米13,2023-09-29 09:59,10
12,二级评论,悲伤彡,4110603,憨可儿,93805840,水果pm的续航确实顶，但是真的好贵,2023-09-29 10:00,1
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,你这要求,2023-09-29 10:06,1
12,二级评论,悲伤彡,4110603,rommy,187218,回复 @大鹅君_ :除了续航好个个和续航好冲突,2023-09-29 10:22,5
12,二级评论,悲伤彡,4110603,夕立清桐poi,191368176,那不就是小米13,2023-09-29 10:23,3
12,二级评论,悲伤彡,4110603,斯莱特林的黑魔Harry,190765522,把续航尺寸砍了估计可以,2023-09-29 10:25,0
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,回复 @rommy :是的，续航好要么就功耗低，要么就电池大，他这个太冲突了,2023-09-29 10:26,0
12,二级评论,悲伤彡,4110603,超级大帅哥529,15496308,s23,2023-09-29 10:55,0
12,二级评论,悲伤彡,4110603,L丶Beverage,58725978,回复 @我的粑粑121 :小米13很好，可惜是三星屏幕,2023-09-29 11:01,0
12,二级评论,悲伤彡,4110603,我想捏女帝的脸,388946755,nova11，完全符合,2023-09-29 11:08,0
12,二级评论,悲伤彡,4110603,我的粑粑121,380568849,13啊，小米13,2023-09-29 09:59,10
12,二级评论,悲伤彡,4110603,憨可儿,93805840,水果pm的续航确实顶，但是真的好贵,2023-09-29 10:00,1
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,你这要求,2023-09-29 10:06,1
12,二级评论,悲伤彡,4110603,rommy,187218,回复 @大鹅君_ :除了续航好个个和续航好冲突,2023-09-29 10:22,5
12,二级评论,悲伤彡,4110603,夕立清桐poi,191368176,那不就是小米13,2023-09-29 10:23,3
12,二级评论,悲伤彡,4110603,斯莱特林的黑魔Harry,190765522,把续航尺寸砍了估计可以,2023-09-29 10:25,0
12,二级评论,悲伤彡,4110603,大鹅君_,1287465674,回复 @rommy :是的，续航好要么就功耗低，要么就电池大，他这个太冲突了,2023-09-29 10:26,0
12,二级评论,悲伤彡,4110603,超级大帅哥529,15496308,s23,2023-09-29 10:55,0
12,二级评论,悲伤彡,4110603,L丶Beverage,58725978,回复 @我的粑粑121 :小米13很好，可惜是三星屏幕,2023-09-29 11:01,0
12,二级评论,悲伤彡,4110603,我想捏女帝的脸,388946755,nova11，完全符合,2023-09-29 11:08,0
