编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
7,二级评论,前进的努力翻身,281041010,易拉罐66,85565605,回复 @困成__憨包 :看价格，荣耀华为在同价位都是最能打的,2023-10-17 16:01,0
7,二级评论,前进的努力翻身,281041010,锡纸小蚕蛹,37757632,回复 @易拉罐66 :主要是抢不到，黄牛加价快2w一台了，这价格确实没有能打的,2023-10-19 07:26,1
7,二级评论,前进的努力翻身,281041010,90A2如风,481778269,看配置和价格去选择VIVO，荣耀，小米吧，X5都是富哥的玩意儿，关键是真抢不到啊,2023-09-20 13:59,29
7,二级评论,前进的努力翻身,281041010,易拉罐66,85565605,可以看看荣耀的magic v2，可以平替x5,2023-09-20 20:12,6
7,二级评论,前进的努力翻身,281041010,你的存在我的等待,1565409435,买的到的情况肯定华为，关键爱不到看其它的吧，二级市场加价已经购买几台折叠小米了,2023-09-20 23:20,4
7,二级评论,前进的努力翻身,281041010,-摇曳碧云斜-,476800771,单轮论硬件，小米的强，但是体验不如这个。有钱上这个，还是选这个。,2023-09-22 20:51,1
7,二级评论,前进的努力翻身,281041010,-摇曳碧云斜-,476800771,MIUI的适配在这个面前，像是玩具浪费了硬件优势。,2023-09-22 20:52,0
7,二级评论,前进的努力翻身,281041010,IIIIIlIIIIlllll,895085,配置肯定小米，但x5有超线程，多任务体验应该独一档,2023-09-23 01:46,0
7,二级评论,前进的努力翻身,281041010,哔哩诺夫斯基,33054381,前段时间去店里看小米的折叠屏，连王者荣耀都没有适配,2023-09-27 09:31,0
7,二级评论,前进的努力翻身,281041010,困成__憨包,227584217,回复 @易拉罐66 :我就是v2，差距还是大，不过几个月用下来还是很舒服的，过段时间还是想换个x5看看区别,2023-10-17 15:58,0
7,二级评论,前进的努力翻身,281041010,易拉罐66,85565605,回复 @困成__憨包 :看价格，荣耀华为在同价位都是最能打的,2023-10-17 16:01,0
7,二级评论,前进的努力翻身,281041010,锡纸小蚕蛹,37757632,回复 @易拉罐66 :主要是抢不到，黄牛加价快2w一台了，这价格确实没有能打的,2023-10-19 07:26,1
8,一级评论,up主,up主,曲拐销,1351680738,"我就很奇怪为什么一堆人在苹果测评下刷 8gen2,9000s。我同时是 mate 60pro和 iPhone 15pro两部机器的用户。 我承认华为的技术实力确实比较厉害。但是如果说单纯以现在这个时间节点的绝对性能的话，华为的功耗和性能都完全比不上苹果。而对于高通的骁龙，那玩意儿也是去年的芯片，不需要再去比对了。高通与苹果各有优劣，不需要捧一踩一。华为也不需要非说比所有人都强，客观的评价就是最好的鼓励。另外，关于信号，本人实测华为下行领先苹果约 5mph，但下行苹果领先华为 6mph，所以两家不分伯仲。",2023-10-08 00:05,89
8,二级评论,曲拐销,1351680738,咖的哔哔叨叨,1777725245,哥们儿你物理意义上的抢啊,2024-03-09 09:27,2
8,二级评论,曲拐销,1351680738,满眼尽是胡桃,1833426975,完美,2024-03-09 16:39,0
8,二级评论,曲拐销,1351680738,咖的哔哔叨叨,1777725245,哥们儿你物理意义上的抢啊,2024-03-09 09:27,2
8,二级评论,曲拐销,1351680738,满眼尽是胡桃,1833426975,完美,2024-03-09 16:39,0
8,二级评论,曲拐销,1351680738,咖的哔哔叨叨,1777725245,哥们儿你物理意义上的抢啊,2024-03-09 09:27,2
8,二级评论,曲拐销,1351680738,满眼尽是胡桃,1833426975,完美,2024-03-09 16:39,0
9,一级评论,up主,up主,愚笨的蜘蛛罗姆,533162,看完了，总结一下：最大的升级是typec,2023-09-19 22:33,1473
9,二级评论,愚笨的蜘蛛罗姆,533162,Dasein-,15749805,劳力士排队按年算，电子产品也就这头吧，迭代快,2023-09-21 21:13,0
9,二级评论,愚笨的蜘蛛罗姆,533162,力严sunny,131256059,现在买一块华为金表不比劳力士牛逼，还省钱！,2023-09-27 21:12,0
9,二级评论,愚笨的蜘蛛罗姆,533162,Dasein-,15749805,劳力士排队按年算，电子产品也就这头吧，迭代快,2023-09-21 21:13,0
9,二级评论,愚笨的蜘蛛罗姆,533162,力严sunny,131256059,现在买一块华为金表不比劳力士牛逼，还省钱！,2023-09-27 21:12,0
9,二级评论,愚笨的蜘蛛罗姆,533162,Dasein-,15749805,劳力士排队按年算，电子产品也就这头吧，迭代快,2023-09-21 21:13,0
9,二级评论,愚笨的蜘蛛罗姆,533162,力严sunny,131256059,现在买一块华为金表不比劳力士牛逼，还省钱！,2023-09-27 21:12,0
10,一级评论,up主,up主,乐观从此伴随于我,11835733,13pm老用户甚至还能笑半天,2023-09-19 21:56,1124
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,哥们怎么抢的，有没有方法,2023-09-20 09:15,9
10,二级评论,乐观从此伴随于我,11835733,FrederickYoung,14300579,是因为你们距离广东近所以抢得到吗？我每天第一时间抢两次，没有成功过,2023-09-20 09:20,2
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @detoxicant :到点嘎嘎点,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @FrederickYoung :这个就不清楚了,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,回复 @李白醉酒拔杨柳 :我也是啊，从未抢到,2023-09-20 09:34,2
10,二级评论,乐观从此伴随于我,11835733,强子复活吧,493254408,富哥还是多,2023-09-20 09:36,2
10,二级评论,乐观从此伴随于我,11835733,小白测评,8969156,这么牛,2023-09-20 09:57,4
10,二级评论,乐观从此伴随于我,11835733,OliverTong哥,381568641,我也感觉可能是近水楼台先得月吧，在广东确实好像好抢一些，可能货也多一些,2023-09-20 10:12,0
10,二级评论,乐观从此伴随于我,11835733,essi没有M,256467651,建议把帖子删掉让我发,2023-09-20 12:33,0
10,二级评论,乐观从此伴随于我,11835733,Bl3410,280675683,华为商城得有消费过才能抢到吧,2023-09-20 13:09,0
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,哥们怎么抢的，有没有方法,2023-09-20 09:15,9
10,二级评论,乐观从此伴随于我,11835733,FrederickYoung,14300579,是因为你们距离广东近所以抢得到吗？我每天第一时间抢两次，没有成功过,2023-09-20 09:20,2
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @detoxicant :到点嘎嘎点,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @FrederickYoung :这个就不清楚了,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,回复 @李白醉酒拔杨柳 :我也是啊，从未抢到,2023-09-20 09:34,2
10,二级评论,乐观从此伴随于我,11835733,强子复活吧,493254408,富哥还是多,2023-09-20 09:36,2
10,二级评论,乐观从此伴随于我,11835733,小白测评,8969156,这么牛,2023-09-20 09:57,4
10,二级评论,乐观从此伴随于我,11835733,OliverTong哥,381568641,我也感觉可能是近水楼台先得月吧，在广东确实好像好抢一些，可能货也多一些,2023-09-20 10:12,0
10,二级评论,乐观从此伴随于我,11835733,essi没有M,256467651,建议把帖子删掉让我发,2023-09-20 12:33,0
10,二级评论,乐观从此伴随于我,11835733,Bl3410,280675683,华为商城得有消费过才能抢到吧,2023-09-20 13:09,0
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,哥们怎么抢的，有没有方法,2023-09-20 09:15,9
10,二级评论,乐观从此伴随于我,11835733,FrederickYoung,14300579,是因为你们距离广东近所以抢得到吗？我每天第一时间抢两次，没有成功过,2023-09-20 09:20,2
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @detoxicant :到点嘎嘎点,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,李白醉酒拔杨柳,44373623,回复 @FrederickYoung :这个就不清楚了,2023-09-20 09:20,1
10,二级评论,乐观从此伴随于我,11835733,detoxicant,354062905,回复 @李白醉酒拔杨柳 :我也是啊，从未抢到,2023-09-20 09:34,2
10,二级评论,乐观从此伴随于我,11835733,强子复活吧,493254408,富哥还是多,2023-09-20 09:36,2
10,二级评论,乐观从此伴随于我,11835733,小白测评,8969156,这么牛,2023-09-20 09:57,4
10,二级评论,乐观从此伴随于我,11835733,OliverTong哥,381568641,我也感觉可能是近水楼台先得月吧，在广东确实好像好抢一些，可能货也多一些,2023-09-20 10:12,0
10,二级评论,乐观从此伴随于我,11835733,essi没有M,256467651,建议把帖子删掉让我发,2023-09-20 12:33,0
10,二级评论,乐观从此伴随于我,11835733,Bl3410,280675683,华为商城得有消费过才能抢到吧,2023-09-20 13:09,0
11,一级评论,up主,up主,水星心水,346188647,说实话，苹果这个充电和他瓦数感觉关系不大，不管多大瓦数，只要到了 80%他就会进入涓涓细流的模式。80-100 他就是要用将近一个小时。,2023-09-19 23:24,449
11,二级评论,水星心水,346188647,很态好神啊我状精,310317006,米fold3龙鳞版顶配16➕1tb 1.1wmate x5至尊版顶配1.7w 但它起步价1.3w对于不考虑小米手机的消费者群体来说性价比就很高了 只差两千就能上电子茅台而且小米系统bug啊优化视频也时不时给其他品牌用户带来一点小小的震撼（小米山海经名声在外）此时电子茅台的性价比已经到顶了【小米mixfold3发布会一句没提的系统现状-哔哩哔哩】 小米mixfold3发布会一句没提的系统现状,2023-09-21 01:52,9
11,二级评论,水星心水,346188647,木木夕集大成者,452826504,这两年有没有好好工作，工资有没有涨,2023-09-21 19:33,5
11,二级评论,水星心水,346188647,iiiiiiiiiiiiVR,18489802,晚上找你老板好好聊聊,2023-09-21 22:21,2
11,二级评论,水星心水,346188647,觉梦vortex,1482487495,一看你就没有好好工作,2023-09-23 20:01,0
11,二级评论,水星心水,346188647,小字且微,44102566,折叠屏没那么有必要，手头不宽裕可以不用考虑，手机还是好用够用就行,2023-09-23 20:24,1
11,二级评论,水星心水,346188647,凌晨的烟,14830672,李佳琪泪目,2023-09-27 18:43,0
11,二级评论,水星心水,346188647,深能源汽车,91314325,荣耀折叠屏啊,2023-10-28 17:16,0
11,二级评论,水星心水,346188647,很态好神啊我状精,310317006,米fold3龙鳞版顶配16➕1tb 1.1wmate x5至尊版顶配1.7w 但它起步价1.3w对于不考虑小米手机的消费者群体来说性价比就很高了 只差两千就能上电子茅台而且小米系统bug啊优化视频也时不时给其他品牌用户带来一点小小的震撼（小米山海经名声在外）此时电子茅台的性价比已经到顶了【小米mixfold3发布会一句没提的系统现状-哔哩哔哩】 小米mixfold3发布会一句没提的系统现状,2023-09-21 01:52,9
11,二级评论,水星心水,346188647,木木夕集大成者,452826504,这两年有没有好好工作，工资有没有涨,2023-09-21 19:33,5
11,二级评论,水星心水,346188647,iiiiiiiiiiiiVR,18489802,晚上找你老板好好聊聊,2023-09-21 22:21,2
11,二级评论,水星心水,346188647,觉梦vortex,1482487495,一看你就没有好好工作,2023-09-23 20:01,0
11,二级评论,水星心水,346188647,小字且微,44102566,折叠屏没那么有必要，手头不宽裕可以不用考虑，手机还是好用够用就行,2023-09-23 20:24,1
11,二级评论,水星心水,346188647,凌晨的烟,14830672,李佳琪泪目,2023-09-27 18:43,0
11,二级评论,水星心水,346188647,深能源汽车,91314325,荣耀折叠屏啊,2023-10-28 17:16,0
11,二级评论,水星心水,346188647,很态好神啊我状精,310317006,米fold3龙鳞版顶配16➕1tb 1.1wmate x5至尊版顶配1.7w 但它起步价1.3w对于不考虑小米手机的消费者群体来说性价比就很高了 只差两千就能上电子茅台而且小米系统bug啊优化视频也时不时给其他品牌用户带来一点小小的震撼（小米山海经名声在外）此时电子茅台的性价比已经到顶了【小米mixfold3发布会一句没提的系统现状-哔哩哔哩】 小米mixfold3发布会一句没提的系统现状,2023-09-21 01:52,9
11,二级评论,水星心水,346188647,木木夕集大成者,452826504,这两年有没有好好工作，工资有没有涨,2023-09-21 19:33,5
11,二级评论,水星心水,346188647,iiiiiiiiiiiiVR,18489802,晚上找你老板好好聊聊,2023-09-21 22:21,2
11,二级评论,水星心水,346188647,觉梦vortex,1482487495,一看你就没有好好工作,2023-09-23 20:01,0
11,二级评论,水星心水,346188647,小字且微,44102566,折叠屏没那么有必要，手头不宽裕可以不用考虑，手机还是好用够用就行,2023-09-23 20:24,1
11,二级评论,水星心水,346188647,凌晨的烟,14830672,李佳琪泪目,2023-09-27 18:43,0
11,二级评论,水星心水,346188647,深能源汽车,91314325,荣耀折叠屏啊,2023-10-28 17:16,0
12,一级评论,up主,up主,yl月玲,2144349466,期期都看，每个都不买,2023-09-19 21:07,651
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,并不是，比如我现在在医院一手40p刷b站另外一边折叠屏在做每日报表...虽然是oppo,2023-09-20 09:38,3
12,二级评论,yl月玲,2144349466,oSisyphus,1754592979,回复 @不睡觉的懒猫丶 : 医院没有电脑的吗？,2023-09-20 09:42,1
12,二级评论,yl月玲,2144349466,寸师,17663859,回复 @oSisyphus :医院有电脑但治不了杠精,2023-09-20 09:58,21
12,二级评论,yl月玲,2144349466,该帐号已被和谐,31058486,回复 @不睡觉的懒猫丶 :他说的是9000s…虽然是OPPO,2023-09-20 10:40,0
12,二级评论,yl月玲,2144349466,起名字太烦亻,1572010968,还有头条新闻,2023-09-20 11:13,3
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,回复 @oSisyphus :典,2023-09-20 11:23,0
12,二级评论,yl月玲,2144349466,子曰不学习,1695498883,有没有可能还有WPS和PDF,2023-09-20 14:13,24
12,二级评论,yl月玲,2144349466,开心游戏快乐生活-,3493264443313054,我姐夫的好几个老板朋友都沉迷云顶之奕,2023-09-20 14:56,7
12,二级评论,yl月玲,2144349466,又要我起名字了,431327194,回复 @开心游戏快乐生活- :金铲铲也不是什么太高负载的游戏，我三年前的千元机都能玩,2023-09-20 16:21,1
12,二级评论,yl月玲,2144349466,今日心情已罢工,477181475,回复 @开心游戏快乐生活- :跟下棋没区别,2023-09-20 17:23,1
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,并不是，比如我现在在医院一手40p刷b站另外一边折叠屏在做每日报表...虽然是oppo,2023-09-20 09:38,3
12,二级评论,yl月玲,2144349466,oSisyphus,1754592979,回复 @不睡觉的懒猫丶 : 医院没有电脑的吗？,2023-09-20 09:42,1
12,二级评论,yl月玲,2144349466,寸师,17663859,回复 @oSisyphus :医院有电脑但治不了杠精,2023-09-20 09:58,21
12,二级评论,yl月玲,2144349466,该帐号已被和谐,31058486,回复 @不睡觉的懒猫丶 :他说的是9000s…虽然是OPPO,2023-09-20 10:40,0
12,二级评论,yl月玲,2144349466,起名字太烦亻,1572010968,还有头条新闻,2023-09-20 11:13,3
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,回复 @oSisyphus :典,2023-09-20 11:23,0
12,二级评论,yl月玲,2144349466,子曰不学习,1695498883,有没有可能还有WPS和PDF,2023-09-20 14:13,24
12,二级评论,yl月玲,2144349466,开心游戏快乐生活-,3493264443313054,我姐夫的好几个老板朋友都沉迷云顶之奕,2023-09-20 14:56,7
12,二级评论,yl月玲,2144349466,又要我起名字了,431327194,回复 @开心游戏快乐生活- :金铲铲也不是什么太高负载的游戏，我三年前的千元机都能玩,2023-09-20 16:21,1
12,二级评论,yl月玲,2144349466,今日心情已罢工,477181475,回复 @开心游戏快乐生活- :跟下棋没区别,2023-09-20 17:23,1
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,并不是，比如我现在在医院一手40p刷b站另外一边折叠屏在做每日报表...虽然是oppo,2023-09-20 09:38,3
12,二级评论,yl月玲,2144349466,oSisyphus,1754592979,回复 @不睡觉的懒猫丶 : 医院没有电脑的吗？,2023-09-20 09:42,1
12,二级评论,yl月玲,2144349466,寸师,17663859,回复 @oSisyphus :医院有电脑但治不了杠精,2023-09-20 09:58,21
12,二级评论,yl月玲,2144349466,该帐号已被和谐,31058486,回复 @不睡觉的懒猫丶 :他说的是9000s…虽然是OPPO,2023-09-20 10:40,0
12,二级评论,yl月玲,2144349466,起名字太烦亻,1572010968,还有头条新闻,2023-09-20 11:13,3
12,二级评论,yl月玲,2144349466,不睡觉的懒猫丶,10206136,回复 @oSisyphus :典,2023-09-20 11:23,0
12,二级评论,yl月玲,2144349466,子曰不学习,1695498883,有没有可能还有WPS和PDF,2023-09-20 14:13,24
12,二级评论,yl月玲,2144349466,开心游戏快乐生活-,3493264443313054,我姐夫的好几个老板朋友都沉迷云顶之奕,2023-09-20 14:56,7
12,二级评论,yl月玲,2144349466,又要我起名字了,431327194,回复 @开心游戏快乐生活- :金铲铲也不是什么太高负载的游戏，我三年前的千元机都能玩,2023-09-20 16:21,1
12,二级评论,yl月玲,2144349466,今日心情已罢工,477181475,回复 @开心游戏快乐生活- :跟下棋没区别,2023-09-20 17:23,1
13,一级评论,up主,up主,鼓捣猫了拧咕,1726699,关于钛的导热部分数据错的有点离谱。按视频中的说法，好像钛是铝的一半。然而实际上是十分之一到二十分之一。纯铝常温热导率是217.7W/m·K，铝合金一般在120-160W/m·K之间。视频中引用的数据是纯钛金属，是14.63W/m·K，而实用中的钛合金热导率一般是纯钛的50%以下，比如常见的tc4，只有7.955W/m·K。作为对比，铜是380W/m·K，铁是50W/m·K，不锈钢是17W/m·K，玻璃是1W/m·K，硬木是0.2W/m·K。钛合金是常见金属材料里导热能力最低的玩意了，我家餐具都是钛合金的，筷子勺明显不烫嘴，用起来有点像塑料制品的感觉，非金非木。但这玩意强度高而硬度低，容易出划痕，表面永远是氧化膜，看着脏兮兮的（工业风格 ）。而且做成磨砂面也会粘指纹（水渍和氧化）。很不看好这个工艺做手机边框。,2023-09-29 04:09,59
13,二级评论,鼓捣猫了拧咕,1726699,上帝保佑孔六六,3493114203342921,塑料+非牛顿流体抗冲击>UTG玻璃，华为MateX5宇宙第一。@华为终端,2023-09-20 10:19,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,我是畅享系列的目标用户，现在想买Mate60pro，折叠屏是真的够不着。,2023-09-20 11:44,15
13,二级评论,鼓捣猫了拧咕,1726699,你转眼就忘的路人甲,433640532,回复 @维桑堡区 :遥控器遥遥领先,2023-09-20 13:34,3
13,二级评论,鼓捣猫了拧咕,1726699,鹤望兰号02,17073507,回复 @观察小破站 :畅想系列...有点夸张,2023-09-20 14:34,1
13,二级评论,鼓捣猫了拧咕,1726699,窝趣儿,177218679,说超线程没用的，看这两个视频！【极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！-哔哩哔哩】 极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！【麒麟9000s解锁8核12线程，性能提升，发热下降-哔哩哔哩】 麒麟9000s解锁8核12线程，性能提升，发热下降,2023-09-21 12:30,2
13,二级评论,鼓捣猫了拧咕,1726699,蛙咔咔呀蛤,46299045,回复 @观察小破站 :唉，是真喜欢，但是想想价格，只能想想,2023-09-21 13:14,0
13,二级评论,鼓捣猫了拧咕,1726699,十六少家的猫猫,3493138016503967,回复 @观察小破站 :现在60解锁后，更难买了——估计应该要到10月才会有货了,2023-09-22 04:55,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,回复 @十六少家的猫猫 :大概率是这样。当然也没准25号线下店突然敞开供应。,2023-09-22 07:10,0
13,二级评论,鼓捣猫了拧咕,1726699,小字且微,44102566,回复 @观察小破站 :量力而行，手机毕竟只是工具，不值得省钱去买，别给自己增加负担，开心最重要。我也用畅享50s，哪怕我用得起x5。,2023-09-23 20:07,1
13,二级评论,鼓捣猫了拧咕,1726699,上帝保佑孔六六,3493114203342921,塑料+非牛顿流体抗冲击>UTG玻璃，华为MateX5宇宙第一。@华为终端,2023-09-20 10:19,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,我是畅享系列的目标用户，现在想买Mate60pro，折叠屏是真的够不着。,2023-09-20 11:44,15
13,二级评论,鼓捣猫了拧咕,1726699,你转眼就忘的路人甲,433640532,回复 @维桑堡区 :遥控器遥遥领先,2023-09-20 13:34,3
13,二级评论,鼓捣猫了拧咕,1726699,鹤望兰号02,17073507,回复 @观察小破站 :畅想系列...有点夸张,2023-09-20 14:34,1
13,二级评论,鼓捣猫了拧咕,1726699,窝趣儿,177218679,说超线程没用的，看这两个视频！【极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！-哔哩哔哩】 极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！【麒麟9000s解锁8核12线程，性能提升，发热下降-哔哩哔哩】 麒麟9000s解锁8核12线程，性能提升，发热下降,2023-09-21 12:30,2
13,二级评论,鼓捣猫了拧咕,1726699,蛙咔咔呀蛤,46299045,回复 @观察小破站 :唉，是真喜欢，但是想想价格，只能想想,2023-09-21 13:14,0
13,二级评论,鼓捣猫了拧咕,1726699,十六少家的猫猫,3493138016503967,回复 @观察小破站 :现在60解锁后，更难买了——估计应该要到10月才会有货了,2023-09-22 04:55,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,回复 @十六少家的猫猫 :大概率是这样。当然也没准25号线下店突然敞开供应。,2023-09-22 07:10,0
13,二级评论,鼓捣猫了拧咕,1726699,小字且微,44102566,回复 @观察小破站 :量力而行，手机毕竟只是工具，不值得省钱去买，别给自己增加负担，开心最重要。我也用畅享50s，哪怕我用得起x5。,2023-09-23 20:07,1
13,二级评论,鼓捣猫了拧咕,1726699,上帝保佑孔六六,3493114203342921,塑料+非牛顿流体抗冲击>UTG玻璃，华为MateX5宇宙第一。@华为终端,2023-09-20 10:19,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,我是畅享系列的目标用户，现在想买Mate60pro，折叠屏是真的够不着。,2023-09-20 11:44,15
13,二级评论,鼓捣猫了拧咕,1726699,你转眼就忘的路人甲,433640532,回复 @维桑堡区 :遥控器遥遥领先,2023-09-20 13:34,3
13,二级评论,鼓捣猫了拧咕,1726699,鹤望兰号02,17073507,回复 @观察小破站 :畅想系列...有点夸张,2023-09-20 14:34,1
13,二级评论,鼓捣猫了拧咕,1726699,窝趣儿,177218679,说超线程没用的，看这两个视频！【极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！-哔哩哔哩】 极客湾锐评华为手机超线程技术，用更低的能耗换更强的性能！【麒麟9000s解锁8核12线程，性能提升，发热下降-哔哩哔哩】 麒麟9000s解锁8核12线程，性能提升，发热下降,2023-09-21 12:30,2
13,二级评论,鼓捣猫了拧咕,1726699,蛙咔咔呀蛤,46299045,回复 @观察小破站 :唉，是真喜欢，但是想想价格，只能想想,2023-09-21 13:14,0
13,二级评论,鼓捣猫了拧咕,1726699,十六少家的猫猫,3493138016503967,回复 @观察小破站 :现在60解锁后，更难买了——估计应该要到10月才会有货了,2023-09-22 04:55,0
13,二级评论,鼓捣猫了拧咕,1726699,观察小破站,256463877,回复 @十六少家的猫猫 :大概率是这样。当然也没准25号线下店突然敞开供应。,2023-09-22 07:10,0
13,二级评论,鼓捣猫了拧咕,1726699,小字且微,44102566,回复 @观察小破站 :量力而行，手机毕竟只是工具，不值得省钱去买，别给自己增加负担，开心最重要。我也用畅享50s，哪怕我用得起x5。,2023-09-23 20:07,1
14,一级评论,up主,up主,Catalyst_Omega,22005803,拿30%功耗换10%性能，这种行为我们一般称为加压开功耗墙超频。,2023-09-19 21:13,1534
14,二级评论,Catalyst_Omega,22005803,爱吃火锅的三金,166580895,肯定可以啊,2023-09-20 12:56,1
14,二级评论,Catalyst_Omega,22005803,熬夜达人程某人,568309293,你这是用的啥,2023-09-20 13:07,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,回复 @熬夜达人程某人 :小米mixfold3,2023-09-20 13:13,0
14,二级评论,Catalyst_Omega,22005803,天天勇哥GTY,264906487,回复 @中国果粉 :这不是三星嘛！,2023-09-20 13:24,2
14,二级评论,Catalyst_Omega,22005803,MysteryLady,261128949,这不是三星吗。。跟我的一模一样,2023-09-20 13:52,2
14,二级评论,Catalyst_Omega,22005803,名字正在起ing,352896337,回复 @中国果粉 :这不三星？,2023-09-20 14:08,3
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @天抵 :回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @名字正在起ing :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:46,0
14,二级评论,Catalyst_Omega,22005803,草滩人上人,291342209,没有这个功能 只有侧边栏,2023-09-20 15:48,1
14,二级评论,Catalyst_Omega,22005803,爱吃火锅的三金,166580895,肯定可以啊,2023-09-20 12:56,1
14,二级评论,Catalyst_Omega,22005803,熬夜达人程某人,568309293,你这是用的啥,2023-09-20 13:07,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,回复 @熬夜达人程某人 :小米mixfold3,2023-09-20 13:13,0
14,二级评论,Catalyst_Omega,22005803,天天勇哥GTY,264906487,回复 @中国果粉 :这不是三星嘛！,2023-09-20 13:24,2
14,二级评论,Catalyst_Omega,22005803,MysteryLady,261128949,这不是三星吗。。跟我的一模一样,2023-09-20 13:52,2
14,二级评论,Catalyst_Omega,22005803,名字正在起ing,352896337,回复 @中国果粉 :这不三星？,2023-09-20 14:08,3
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @天抵 :回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @名字正在起ing :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:46,0
14,二级评论,Catalyst_Omega,22005803,草滩人上人,291342209,没有这个功能 只有侧边栏,2023-09-20 15:48,1
14,二级评论,Catalyst_Omega,22005803,爱吃火锅的三金,166580895,肯定可以啊,2023-09-20 12:56,1
14,二级评论,Catalyst_Omega,22005803,熬夜达人程某人,568309293,你这是用的啥,2023-09-20 13:07,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,回复 @熬夜达人程某人 :小米mixfold3,2023-09-20 13:13,0
14,二级评论,Catalyst_Omega,22005803,天天勇哥GTY,264906487,回复 @中国果粉 :这不是三星嘛！,2023-09-20 13:24,2
14,二级评论,Catalyst_Omega,22005803,MysteryLady,261128949,这不是三星吗。。跟我的一模一样,2023-09-20 13:52,2
14,二级评论,Catalyst_Omega,22005803,名字正在起ing,352896337,回复 @中国果粉 :这不三星？,2023-09-20 14:08,3
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @天抵 :回复 @MysteryLady :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:45,0
14,二级评论,Catalyst_Omega,22005803,甜甜圈忒好吃,8688371,"回复 @名字正在起ing :不用管我用的啥，我就想问问华为的有没有这种底部任务栏之前去华为店玩了一下x3,不过没注意",2023-09-20 14:46,0
